product_url,club_name,product_name,sizes_available,colors_available,age_group,category_tier_1,category_tier_2,category_tier_3,gender,price,category_breadcrumb,Unnamed: 13,original_price,discount_percentage,description,technical_details,material,brand,in_stock,image_urls,scrape_timestamp,price_category,Unnamed: 23
https://www.independientestore.com.ar/productos/pantalon-cai-culture-sweat-11v4n/,Independiente,Pantalon Cai Culture Sweat,"S, M, L, XL",negro,adulto,moda,shorts & pantalones,pantalones,hombre,109999.0,,,,,DESCRIPCIÓN DEL PRODUCTONueva línea CAI Culture para llevar los colores del Rey de Copas a donde vayas.COMPOSICIÓN:•Tejido principal: 66% Algodón 34% Polyester•Bolsillos: 100% algodónDETALLES•Estampado del logotipo PUMA debajo del bolsillo izquierdo.•Estampado del escudo de Independiente debajo del bolsillo derecho.,,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/690876-01-01-166298680e6165a7a717694446385078-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:16:21,Luxury (> $100k),
https://www.independientestore.com.ar/productos/pantalon-cai-urban-oxford/,Independiente,Pantalon Cai Urban Oxford,"S, M, L, XL, XXL",rojo,adulto,moda,shorts & pantalones,pantalones,hombre,80000.0,,,,,"HISTORIA DEL PRODUCTOCONJUNTO DE FRISA EDICIÓN EXCLUSIVA - INDEPENDIENTE STOREDiseño y pasión se fusionan en esta pieza única desarrollada especialmente para el Club Atlético Independiente x Independiente Store.El conjunto está confeccionado en frisa premium con una propuesta estética contemporánea y distintiva.Lacampera oversized estilo hoodieincorpora recortes de diseño, vivos contrastantes y bolsillos laterales funcionales, elevando el concepto de streetwear con identidad.Disponibles dos versiones de pantalón para adaptarse a tu estilo:Fit clásico con puño elástico, para un look más deportivo.Versión wide leg, con caída amplia y fluida, ideal para un porte moderno y relajado.🔴Detalles que hablan por sí solos:Parches exclusivos y microbordados diseñados especialmente para el C.A.I.Microbordados únicos que destacan la identidad roja.Terminaciones de alta calidad y confección nacional.Inspiración 100% Roja, pensada para quienes llevan al club con elegancia y orgullo.Pantalón Wide Leg – Edición C.A.I.Una silueta moderna con identidad.Elpantalón wide leg de frisa premiumredefine la vestimenta urbana con una caída relajada y una estética limpia.Diseñado para quienes prefieren una propuesta más contemporánea, sin dejar de lado el orgullo por el club.Confeccionado con materiales de alta calidad.Intervenido con parches exclusivos del Club Atlético Independiente.Una pieza versátil que une moda, historia y pasión.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/conjunto-y-banderas-17-7f3f1fd003e06770eb17580041520605-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:25:13,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/pantalon-cai-urban/,Independiente,Pantalon Cai Urban,"S, M, L, XL, XXL",rojo,adulto,moda,shorts & pantalones,pantalones,hombre,80000.0,,,,,"HISTORIA DEL PRODUCTOCONJUNTO DE FRISA EDICIÓN EXCLUSIVA - INDEPENDIENTE STOREDiseño y pasión se fusionan en esta pieza única desarrollada especialmente para el Club Atlético Independiente x Independiente Store.El conjunto está confeccionado en frisa premium con una propuesta estética contemporánea y distintiva.Lacampera oversized estilo hoodieincorpora recortes de diseño, vivos contrastantes y bolsillos laterales funcionales, elevando el concepto de streetwear con identidad.Disponibles dos versiones de pantalón para adaptarse a tu estilo:Fit clásico con puño elástico, para un look más deportivo.Versión wide leg, con caída amplia y fluida, ideal para un porte moderno y relajado.🔴Detalles que hablan por sí solos:Parches exclusivos y microbordados diseñados especialmente para el C.A.I.Microbordados únicos que destacan la identidad roja.Terminaciones de alta calidad y confección nacional.Inspiración 100% Roja, pensada para quienes llevan al club con elegancia y orgullo.Pantalón Jogger con Puño Elástico – Edición C.A.I.Comodidad, estilo y pertenencia.Estejogger de frisa con puño elásticoes ideal para quienes buscan un look deportivo sin perder elegancia.Cuenta conrecortes estratégicos,bolsillos lateralesydetalles bordados únicosque lo conectan directamente con el legado de Independiente.Ideal para el día a día, con actitud Roja.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/conjunto-store-08-dd73f424cb1a3d706e17555512230902-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:19:51,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/pantalon-cargo-independiente-36779/,Independiente,Pantalon Cargo Independiente,"S, M, L, XL, XXL",negro,adulto,moda,shorts & pantalones,Pantalones,hombre,110000.0,,,,,"Pantalón Parachute Ripstop – Independiente StoreDiseño urbano, funcionalidad deportiva e identidad roja.Pantalón estiloparachute, confeccionado entejido ripstop liviano y resistente, ideal para uso diario, actividades urbanas o lifestyle deportivo. Su calce relajado aporta comodidad y libertad de movimiento, manteniendo una estética moderna y actual.Cuenta concintura elastizadapara un ajuste confortable ytancas laterales en la botamangaque permiten regular el ancho del pantalón según preferencia, adaptándolo a distintos estilos de uso. Incorporabolsillos laterales funcionalespara mayor practicidad.El diseño se completa con elescudo de Independiente bordado en el lateraly la inscripción“Independiente Store” bordada, reforzando su carácter oficial y exclusivo.Especificaciones técnicasTipo: Pantalón ParachuteMaterial: Tejido ripstop liviano y resistenteCintura: ElastizadaAjuste: RelajadoRegulación: Tancas laterales en botamangaBolsillos: LateralesDetalles:Escudo de Independiente bordado lateral“Independiente Store” bordado lateral abajo.Uso: Urbano / Deportivo / LifestyleUn pantalón versátil, cómodo y con identidad de club, pensado para acompañarte dentro y fuera de la cancha.TalleCintura (sin estirar)CaderaLargoS60 cm100 cm102 cmM62 cm103 cm103 cmL66 cm106 cm105 cmXL72 cm108 cm107 cmXXL76 cm112 cm110 cm",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/cuadrada-web1-6ee4d3c1133e77ddd417664503503703-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:26:53,Luxury (> $100k),
https://www.independientestore.com.ar/productos/pantalon-escudo-black/,Independiente,Pantalon Escudo Black,"XS, S, M, L, XL, XXL",negro,adulto,moda,shorts & pantalones,pantalones,hombre,80000.0,,,,,DESCRIPCIÓNPantalon frizadoEscudo bordadoCorte chupinBolsillos lateralesCintura con elastico,,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/estandar-1024x1024-5_mesa-de-trabajo-1-a8faddcf8a5cb6770917269394420410-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:19:13,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/pantalon-escudo-cai-red-549aj/,Independiente,Pantalon Escudo Cai Red,"XS, S, M, L, XL, XXL",negro,adulto,moda,shorts & pantalones,pantalones,hombre,80000.0,,,,,DESCRIPCIÓNPantalon frizadoEscudo bordadoCorte chupinBordado en lateralBolsillos lateralesCintura con elastico,,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/_sgl2336-bc30407b7a076ff7a717515507960722-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:17:32,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/pantalon-ifc/,Independiente,Pantalon Ifc,"XS, S, M, XL, XXL",azul marino,adulto,moda,shorts & pantalones,pantalones,hombre,60000.0,,,,,"DESCRIPCIÓNPantalon frizado azul marinoRecorte lateralEstampa lateralBordado frontalBolsillosSi te gusta usar la ropa más holgada, recomendamos elegir un talle más del habitual. Tomy es talle 38/40 y usa un pantalón talle XL.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/cuadrada-web-13-32526c20888ab1c3b817417149445567-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:19:37,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/pantalon-king-cai/,Independiente,Pantalon King Cai,"S, M, L, XL",azul marino,adulto,moda,shorts & pantalones,pantalones,hombre,109999.0,,,,,HISTORIA DEL PRODUCTONueva colección CAI KING para llevar tu pasión por el rojo a donde vayas. Porque ser del Rey de Copas se lleva en la sangre y en la piel todos los días.COMPOSICIÓN:·Tejido: 66% algodón 34% polyester·Forrería de bolsillo: 100% AlgodónDETALLES·Estampado del logotipo PUMA en la parte inferior del bolsillo izquierdo.·Estampado del escudo de Independiente en la parte inferior del bolsillo derecho.,,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/690882-01-1-bdfc00e8afbd244dfc17620235368771-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:16:24,Luxury (> $100k),
https://www.independientestore.com.ar/productos/pantalon-red-dama/,Independiente,Pantalon Red Dama,"XS, S, M, L, XL, XXL",rojo,adulto,moda,shorts & pantalones,Pantalones,mujer,60000.0,,,,,DESCRIPCIÓNPantalon frizadoEscudo bordadoCorte chuínBordado en lateralBolsillos lateralesCintura con elastico,,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/estandar-1024x10245-04-4257739c1b41c68ab517285395991325-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:21:17,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/panuelo-libertadores-cai/,Independiente,Pañuelo Libertadores Cai,unico,rojo,adulto,moda,trajes de baño,pañuelo,mujer,30000.0,,,,,"HISTORIA DEL PRODUCTOLucí este pañuelo con diseño exclusivo x Independiente Store conmemorando la noche fría del 15 de abril de 1965, donde Independiente se hizo fuerte en nuestro continente y volvió a ser el mejor de América como el año anterior cuando obtuvo la Copa de Campeones consagrandose Bi Campeón.CARACTERISTICASEstampa por sublimación.Las medidas son aproximadas pueden variar algunos cm.Textil sedita.Medidas 70cm x 70 cm.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/cuadrada-web2-14-1da00d49141be2d6b617667601069835-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:17:35,Mid ($10k-$50k),
https://www.independientestore.com.ar/productos/papel-de-forrar-cai/,Independiente,Papel De Forrar Cai,unico,rojo,familia,accessories,oficina,papel de forrar,,6000.0,,,,,"Descubre nuestroPapel de Forrar Independiente,Ideal para quienes buscan calidad y estilo en sus proyectos.Conmedidas de 50x70 cmy un gramaje de90 gr, este papel brillante es perfecto para darle un toque especial a tus manualidades o regalos.Cada paquete incluye10 unidadescon2 modelos surtidos, garantizando una variedad atractiva.Suimpresión full colorsobre un interior blanco asegura resultados vibrantes y llamativos.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/papel-de-forrar-independiente-6f7715169c3cf42b9e17363849414275-1024-1024-e6ea660d425effe04817424196923244-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:26:46,Budget (< $10k),
https://www.independientestore.com.ar/productos/pechera-boneco-cai/,Independiente,Pechera Boneco Cai,unico,rojo,familia,accessories,mascotas,chaqueta,mujer,50000.0,,,,,"DESCRIPCIÓNLa Pechera Boneco CAI es la correa ideal para los fanáticos del fútbol que sienten la historia del Club y aman a Boneco, el perro Multicampeón. Con un diseño exclusivo inspirado en la historia y grandeza de Independiente junto a Boneco. Eleva el estilo y outfit con esta pechera super practica y comoda para tu perro!Hecha con materiales de primera calidad, extra resistente. Lleva tu pasión a todos lados!DETALLESPechera matelasseadaAjuste en pecho regulable con broche plástico para mayor comodidadParches bordados y aplicados en lomoDiseño bifaz x Independiente StoreMEDIDASEstas medidas fueron tomadas con la prenda en plano.TALLE 1Ancho57cm x Alto 35cmTALLE 2Ancho67cm x Alto 39cmRETIRO EN UNA SEMANA HABIL (7 DÍAS) A PARTIR DEL DÍA DE TU COMPRA",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/cuadrada-06-313928b8ab317d120217459432835891-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:19:00,Premium ($50k-$100k),
https://www.independientestore.com.ar/productos/pelota-cai-ess-puma/,Independiente,Pelota Cai Ess Puma,unico,rojo,familia,accessories,pelota,pelota,unisex,37999.0,,,,,"DETALLESDesde su fundación hace 120 años, el Rey de Copas vistió diferentes prendas, camisetas y tonalidades.Lo que nunca se modificó fue su manera de ver el juego, la exigencia, el Paladar Negro y la frente en alto por ser el Orgullo Nacional.Porque para ser del Rojo tenés que jugar rojo, sentir rojo y desear rojo.Hacelo con la nueva pelota del Club Atlético Independiente.Tamaño:N°5IMPORTANTE: El balón debe ser inflado con la presión que indica en el panel cercano a la válvula.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/portadas-pelota-88a879f5173b294a6c17631400621698-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:22:20,Mid ($10k-$50k),
https://www.independientestore.com.ar/productos/pelota-orgullo-nacional-n5/,Independiente,Pelota Orgullo Nacional N°5,unico,azul marino,familia,accessories,pelota,pelota,unisex,22500.0,,,,,"Esta pelota de fútbol n°5 es perfecta para jugadores de todas las edades que buscan un producto de alta calidad, duradero y con excelente rendimiento en el campo.CARACTERISTICASTamaño: N°5Peso: 410-420gCircunferencia: 69-71cmCostura a Máquina: 29 paneles cosidos con una gruesa línea de poliéster, asegurando una estructura sólida y resistente.Superficie Exterior: Fabricada en PVC duradero, resistente a los arañazos y al agua, ideal para todo tipo de condiciones climáticas.Absorción de Impactos: 1,6 mm de espuma acolchada que proporciona una sensación óptima y mejora el control de la pelota.Capa de Refuerzo: Poliéster tejido que refuerza el respaldo de espuma, incrementando la durabilidad y la resistencia de la pelota.Capa de Caucho: Mejora la retención de aire, asegurando que la pelota mantenga su forma y presión durante más tiempo.Versatilidad y UsabilidadInflado: Compatible con inflador manual o eléctrico, facilitando el mantenimiento de la presión adecuada en todo momento.Material Resistente: Diseñada para soportar cualquier tipo de clima, ideal para entrenamientos y partidos en diferentes condiciones ambientales.Características:Certificados de seguridad de juguetes: OtroCircunferencia: 69-71CMCompetencia: No AplicaCondición del ítem: NuevoEdad mínima recomendada: 3 añosEquipo: No AplicaEs una minipelota: NoFormato de venta: UnidadLiga: No AplicaMarca: SormaMaterial de la cámara: GomaMateriales externos: PVCModelo: 20102MPN: 20102Tamaño de la pelota: 5Tipo de costura: Cosida a máquinaTipo de grantía: Sin garantíaTipos de superficie: TodasUnidades por pack: 1Usos recomendados: Profesional",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/whatsapp-image-2024-10-30-at-17-21-59-74d53838e018500ef517303221080390-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:20:13,Mid ($10k-$50k),
https://www.independientestore.com.ar/productos/pelota-rey-de-copas-n5/,Independiente,Pelota Rey De Copas N°5,unico,rojo,familia,accessories,pelota,pelota,unisex,22500.0,,,,,"Esta pelota de fútbol n°5 es perfecta para jugadores de todas las edades que buscan un producto de alta calidad, duradero y con excelente rendimiento en el campo.CARACTERISTICASTamaño: N°5Peso: 410-420gCircunferencia: 69-71cmCostura a Máquina: 29 paneles cosidos con una gruesa línea de poliéster, asegurando una estructura sólida y resistente.Superficie Exterior: Fabricada en PVC duradero, resistente a los arañazos y al agua, ideal para todo tipo de condiciones climáticas.Absorción de Impactos: 1,6 mm de espuma acolchada que proporciona una sensación óptima y mejora el control de la pelota.Capa de Refuerzo: Poliéster tejido que refuerza el respaldo de espuma, incrementando la durabilidad y la resistencia de la pelota.Capa de Caucho: Mejora la retención de aire, asegurando que la pelota mantenga su forma y presión durante más tiempo.Versatilidad y UsabilidadInflado: Compatible con inflador manual o eléctrico, facilitando el mantenimiento de la presión adecuada en todo momento.Material Resistente: Diseñada para soportar cualquier tipo de clima, ideal para entrenamientos y partidos en diferentes condiciones ambientales.Características:Certificados de seguridad de juguetes: OtroCircunferencia: 69-71CMCompetencia: No AplicaCondición del ítem: NuevoEdad mínima recomendada: 3 añosEquipo: No AplicaEs una minipelota: NoFormato de venta: UnidadLiga: No AplicaMarca: SormaMaterial de la cámara: GomaMateriales externos: PVCModelo: 20102MPN: 20102Tamaño de la pelota: 5Tipo de costura: Cosida a máquinaTipo de grantía: Sin garantíaTipos de superficie: TodasUnidades por pack: 1Usos recomendados: Profesional",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/whatsapp-image-2024-10-30-at-17-22-13-e6bf4059dca93c9d5717303197525391-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:20:11,Mid ($10k-$50k),
https://www.independientestore.com.ar/productos/piluso-cai-culture-hd9c4/,Independiente,Piluso Cai Culture,unico,rojo,adulto,accessories,gorra/gorro,piluso,,42999.0,,,,,"HISTORIA DEL PRODUCTOEste piluso PUMA es la mezcla perfecta de estilo, comodidad y espíritu de equipo. Con los colores de Independiente, te permite mostrar tu pasión por el fútbol, vayas donde vayas. Estés en la cancha, en tus planes informales o disfrutando del aire libre, este piluso te mantiene a la moda mientras representás al club con orgullo.CARACTERÍSTICAS Y BENEFICIOSProducto fabricado con al menos un 20% de algodón recicladoDETALLESProducto oficial para fansDiseño clásicoEscudo de Independiente bordado, en la parte frontalÍcono PUMA Cat bordado, en el lateralCircunferencia: 57cmComposición y materialesCARCASA / BAJO EL ALA / BANDA DE SUDORACIÓN: 100% AlgodónInstrucciones de cuidadoSin ForroExclusivo de decoraciónUtilizar Detergente Especial Para Prendas De ColorDar La Forma Original A La Prenda Mientras Esté HúmedaNo Retorcer",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/img_1315-0070749cb33a00616817716977594162-480-0.jpg | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:16:27,Mid ($10k-$50k),
https://www.independientestore.com.ar/productos/pin-cai-grande-zzj04/,Independiente,Pin Cai Grande,unico,rojo/blanco,familia,accessories,pin de solapa,,,8000.0,,,,,"Pin Dorado Oficial - Club Atlético IndependienteDemostrá tu pasión por el Rey de Copas con este exclusivoPin Dorado del Club Atlético Independiente. Un accesorio elegante y distintivo, ideal para lucir en tu ropa, mochila, gorra o donde quieras llevar los colores del Rojo con orgullo.Características:Diseño en dorado metálico con escudo oficial del CAIAcabado brillante y detalles en relieve de alta calidadTamaño compacto (aprox. 2,5 cm) ideal para uso diarioBroche trasero seguro y resistentePerfecto para coleccionistas, hinchas de alma y quienes llevan al Rojo en el corazón. Regalalo o sumalo a tu colección de objetos de culto.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/_mg_2384-3385e46fa9729be28d17726508167305-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:21:06,Budget (< $10k),
https://www.independientestore.com.ar/productos/pin-cai-vintage-124j0/,Independiente,Pin Cai Vintage,unico,rojo/blanco,adulto,accessories,pin de solapa,,,8000.0,,,,,"Pin Dorado Oficial - Club Atlético IndependienteDemostrá tu pasión por el Rey de Copas con este exclusivoPin Dorado del Club Atlético Independiente. Un accesorio elegante y distintivo, ideal para lucir en tu ropa, mochila, gorra o donde quieras llevar los colores del Rojo con orgullo.Características:Diseño en dorado metálico con escudo oficial del CAIAcabado brillante y detalles en relieve de alta calidadTamaño compacto (aprox. 2,5 cm) ideal para uso diarioBroche trasero seguro y resistentePerfecto para coleccionistas, hinchas de alma y quienes llevan al Rojo en el corazón. Regalalo o sumalo a tu colección de objetos de culto.",,,Puma,TRUE,"//acdn-us.mitiendanube.com/stores/003/850/597/products/_mg_2387-618f98d2e4aa7224fe17726509071605-480-0.webp | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw== | data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2026-03-06 20:20:23,Budget (< $10k),
